Location,locationName,locationUsage,Inactive,Location_Type,Primary_Address
L-ISU-481-5348,0195A DURHAM - Charles W. Durham and Margre Henningson Durham Center For Computation and Communication,Business Asset,0,General Use Facilities,0195A Durham
L-ISU-454-6812,0195A GEN SVC - General Services Building,Work Space; Business Asset,0,Office Facilities,0195A General Svcs
L-ISU-271-24525,0195A SEED - Seed Science,Work Space; Business Asset,0,Office Facilities,0195A Seed Science
L-ISU-481-5349,0195B DURHAM - Charles W. Durham and Margre Henningson Durham Center For Computation and Communication,Business Asset,0,General Use Facilities,0195B Durham
L-ISU-454-6813,0195B GEN SVC - General Services Building,Work Space; Business Asset,0,Office Facilities,0195B General Svcs
L-ISU-376-10709,0195B LIBRARY - Parks Library,Business Asset,0,General Use Facilities,0195B Parks Library
L-ISU-271-24526,0195B SEED - Seed Science,Work Space; Business Asset,0,Office Facilities,0195B Seed Science
L-ISU-481-5350,0195C DURHAM - Charles W. Durham and Margre Henningson Durham Center For Computation and Communication,Work Space; Business Asset,0,Office Facilities,0195C Durham
L-ISU-454-6814,0195C GEN SVC - General Services Building,Business Asset,0,Supporting Facilities,0195C General Svcs
L-ISU-271-24527,0195C SEED - Seed Science,Work Space; Business Asset,0,Office Facilities,0195C Seed Science
L-ISU-481-5351,0195D DURHAM - Charles W. Durham and Margre Henningson Durham Center For Computation and Communication,Work Space; Business Asset,0,Office Facilities,0195D Durham
L-ISU-454-6815,0195D GEN SVC - General Services Building,Business Asset,0,General Use Facilities,0195D General Svcs
L-ISU-271-24528,0195D SEED - Seed Science,Business Asset,0,Other,0195D Seed Science
L-ISU-481-5352,0195E DURHAM - Charles W. Durham and Margre Henningson Durham Center For Computation and Communication,Work Space; Business Asset,0,Office Facilities,0195E Durham
L-ISU-271-24529,0195E SEED - Seed Science,Work Space; Business Asset,0,Office Facilities,0195E Seed Science
L-ISU-481-5353,0195F DURHAM - Charles W. Durham and Margre Henningson Durham Center For Computation and Communication,Work Space; Business Asset,0,Office Facilities,0195F Durham
L-ISU-271-24530,0195F SEED - Seed Science,Work Space; Business Asset,0,Office Facilities,0195F Seed Science
L-ISU-580-3664,0196 CARVER - Carver Hall,Business Asset,0,Classroom Facilities,0196 Carver
L-ISU-447-6459,0196 FORKER - Barbara E Forker Building,Business Asset,0,Special Use Facilities,0196 Forker
L-ISU-454-6816,0196 GEN SVC - General Services Building,Business Asset,0,Supporting Facilities,0196 General Svcs
L-ISU-271-24522,0196 SEED - Seed Science,Work Space; Business Asset,0,Office Facilities,0196 Seed Science
L-ISU-223-26924,0196 ST GYM - State Gymnasium,Business Asset,0,Other,0196 State Gym
L-ISU-235-17495,0196 TOWN - Town Engineering Building - Highway Design Classroom,Business Asset,0,Classroom Facilities,0196 Town Engr
L-ISU-447-6460,0196A FORKER - Barbara E Forker Building,Business Asset,0,Special Use Facilities,0196A Forker
L-ISU-454-6817,0196A GEN SVC - General Services Building,Business Asset,0,Supporting Facilities,0196A General Svcs
L-ISU-447-22045,0196B FORKER - Barbara E Forker Building,Business Asset,0,Special Use Facilities,0196B Forker
L-ISU-447-6461,0197 FORKER - Barbara E Forker Building,Work Space; Business Asset,0,Office Facilities,0197 Forker
L-ISU-376-10710,0197 LIBRARY - Parks Library,Business Asset,0,General Use Facilities,0197 Parks Library
L-ISU-267-26534,0197 SCHEMAN - Scheman Building,Business Asset,0,Other,0197 Scheman
L-ISU-223-26925,0197 ST GYM - State Gymnasium,Business Asset,0,Other,0197 State Gym
L-ISU-447-6462,0198 FORKER - Barbara E Forker Building,Business Asset,0,Special Use Facilities,0198 Forker
L-ISU-405-10080,0198 LAGOMAR - Lagomarcino Hall,Business Asset,0,Other,0198 Lagomarcino
L-ISU-376-26226,0198 LIBRARY - Parks Library,Business Asset,0,Study Facilities; Laboratory Facilities,0198 Parks Library
L-ISU-447-6463,0198A FORKER - Barbara E Forker Building,Business Asset,0,Special Use Facilities,0198A Forker
L-ISU-376-26227,0199 LIBRARY - Parks Library,Business Asset,0,Study Facilities,0199 Parks Library
L-ISU-392-20924,0199 METALS - Metals Development,Business Asset,0,Laboratory Facilities,0199 Metals Dev
L-ISU-610-1637,0200 ARMORY - Armory,Business Asset,0,,0200 Armory
L-ISU-622-2703,0200 BEC OFF - Biomass Energy Conversion Office Facility,Work Space; Business Asset,0,Office Facilities,0200 Becon Office
L-ISU-625-29116,0200 BESSEY - Bessey Hall,Business Asset,0,Other,0200 Bessey
L-ISU-590-4137,0200 CHICK I - Genetics Chick Isolation,Business Asset,1,,0200 Chick Isolation
L-ISU-516-5940,0200 FICK - Fick Observatory,Business Asset,1,,0200 Fick
L-ISU-449-6609,0200 FRILEY - Friley Residence,Work Space; Business Asset,0,Office Facilities,0200 Friley
L-ISU-454-6818,0200 GEN SVC - General Services Building,Work Space; Business Asset,0,Office Facilities,0200 General Svcs
L-ISU-455-636,0200 GERDIN - Gerdin College Of Business,Business Asset,0,Other,0200 Gerdin
L-ISU-981-25831,0200 HACH - Hach Hall,Business Asset,0,Other,0200 Hach
L-ISU-471-7997,0200 HILTON - Hilton Coliseum,Business Asset,0,Other,0200 Hilton
L-ISU-442-8504,0200 HOWE - Howe Hall,Business Asset,0,Other,0200 Howe
L-ISU-432-30461,0200 JACOBSN - Richard O Jacobson Athletic Bldg,Business Asset,0,Other,0200 Jacobson
L-ISU-435-9442,0200 KILDEE - Kildee Hall,Business Asset,0,Supporting Facilities,0200 Kildee
L-ISU-405-9976,0200 LAGOMAR - Lagomarcino Hall,Business Asset,0,Other,0200 Lagomarcino
L-ISU-384-22384,0200 MACKAY - Mackay Hall,Business Asset,0,Laboratory Facilities,0200 Mackay
L-ISU-1153-29833,0200 SICTR - Student Innovation Center,Business Asset,0,Other,0200 Stdnt Innov Ctr
L-ISU-227-17062,0200 STEPHEN - Stephens Auditorium,Business Asset,0,General Use Facilities,0200 Stephens
L-ISU-246-20736,0200 SU VIL - Schilletter-University Village,Business Asset,0,,0200 Su Village
L-ISU-1085-27981,0200 SUKUP - Sukup Hall and Atrium,Business Asset,0,Other,0200 Sukup
L-ISU-235-17497,0200 TOWN - Town Engineering Building,Business Asset,0,Other,0200 Town Engr
L-ISU-1026-27466,0200 TROXEL - Troxel Hall,Business Asset,0,Other,0200 Troxel
L-ISU-972-24474,0200 UV STG - Uv Maint/Storage Shop,Business Asset,0,Supporting Facilities,0200 Uv200
L-ISU-190-19077,0200 VMRI 06 - Vet Research Barn #6,Work Space; Business Asset,0,Office Facilities,0200 Vmri 06
L-ISU-213-19264,0200 VMRI 40 - Vet Res Animal Holding,Business Asset,0,Other,0200 Vmri 40
L-ISU-622-2704,0200A BEC OFF - Biomass Energy Conversion Office Facility,Business Asset,0,Other,0200A Becon Office
L-ISU-454-6819,0200A GEN SVC - General Services Building,Business Asset,0,Other; Supporting Facilities,0200A General Svcs
L-ISU-235-17536,0200A TOWN - Town Engineering Building,Business Asset,0,Other,0200A Town Engr
L-ISU-454-6820,0200B GEN SVC - General Services Building,Work Space; Business Asset,0,Office Facilities,0200B General Svcs
L-ISU-454-6821,0200C GEN SVC - General Services Building,Business Asset,0,General Use Facilities,0200C General Svcs
L-ISU-454-22051,0200D GEN SVC - General Services Building,Business Asset,0,,0200D General Svcs
L-ISU-454-6823,0200E GEN SVC - General Services Building,Business Asset,0,Other,0200E General Svcs
L-ISU-454-6824,0200F GEN SVC - General Services Building,Business Asset,0,,0200F General Svcs
L-ISU-454-6825,0200G GEN SVC - General Services Building,Business Asset,0,General Use Facilities,0200G General Svcs
L-ISU-454-6826,0200H GEN SVC - General Services Building,Work Space; Business Asset,0,Office Facilities,0200H General Svcs
L-ISU-454-6827,0200J GEN SVC - General Services Building,Work Space; Business Asset,0,Office Facilities,0200J General Svcs
L-ISU-454-6828,0200K GEN SVC - General Services Building,Business Asset,0,General Use Facilities,0200K General Svcs
L-ISU-454-6829,0200L GEN SVC - General Services Building,Work Space; Business Asset,0,Office Facilities,0200L General Svcs
L-ISU-454-6830,0200M GEN SVC - General Services Building,Work Space; Business Asset,0,Office Facilities,0200M General Svcs
L-ISU-454-6831,0200N GEN SVC - General Services Building,Work Space; Business Asset,0,Office Facilities,0200N General Svcs
L-ISU-454-6832,0200P GEN SVC - General Services Building,Work Space; Business Asset,0,Office Facilities,0200P General Svcs
L-ISU-454-28533,0200Q GEN SVC - General Services Building,Work Space; Business Asset,0,Office Facilities,0200Q General Svcs
L-ISU-454-28534,0200R GEN SVC - General Services Building,Work Space; Business Asset,0,Office Facilities,0200R General Svcs
L-ISU-454-28532,0200S GEN SVC - General Services Building,Business Asset,0,General Use Facilities,0200S General Svcs
L-ISU-610-1638,0201 ARMORY - Armory,Business Asset,0,,0201 Armory
L-ISU-615-2320,0201 ATANSFF - Atanasoff Hall,Work Space; Business Asset,0,Office Facilities,0201 Atanasoff
L-ISU-622-2705,0201 BEC OFF - Biomass Energy Conversion Office Facility,Business Asset,0,General Use Facilities,0201 Becon Office
L-ISU-625-2816,0201 BESSEY - Bessey Hall,Business Asset,0,General Use Facilities,0201 Bessey
L-ISU-579-3626,0201 CAMPANI - Campanile,Business Asset,0,Laboratory Facilities,0201 Campanile
L-ISU-580-3665,0201 CARVER - Carver Hall,Business Asset,0,Other,0201 Carver
L-ISU-532-4593,0201 CURTISS - Curtiss Hall,Work Space; Business Asset,0,Office Facilities,0201 Curtiss
L-ISU-534-4981,0201 DESIGN - College Of Design,Business Asset,0,Supporting Facilities,0201 Design
L-ISU-481-5354,0201 DURHAM - Charles W. Durham and Margre Henningson Durham Center For Computation and Communication,Work Space; Business Asset,0,Office Facilities,0201 Durham
L-ISU-491-5814,0201 FARM H - Farm House,Business Asset,0,General Use Facilities,0201 Farm House
L-ISU-516-5941,0201 FICK - Fick Observatory,Business Asset,1,,0201 Fick
L-ISU-443-5931,0201 FISHER - Fisher Theatre,Business Asset,0,Other,0201 Fisher Theatre
L-ISU-447-6464,0201 FORKER - Barbara E Forker Building,Work Space; Business Asset,0,Office Facilities,0201 Forker
L-ISU-448-6602,0201 FREEMAN - Freeman Residence Hall,Work Space; Business Asset,0,Office Facilities,0201 Freeman
L-ISU-451-6691,0201 GEN LAB - Genetics Laboratory,Business Asset,1,,0201 Genetics Lab
L-ISU-456-6950,0201 GILMAN - Gilman Hall,Business Asset,0,,0201 Gilman
L-ISU-460-7610,0201 HAMILTN - Hamilton Hall,Work Space; Business Asset,0,Office Facilities,0201 Hamilton
L-ISU-471-7998,0201 HILTON - Hilton Coliseum,Business Asset,0,Other,0201 Hilton
L-ISU-435-9443,0201 KILDEE - Kildee Hall,Work Space; Business Asset,0,Office Facilities,0201 Kildee
L-ISU-1147-28585,"0201 KINGLND - Kingland Campus Properties, Llc.",Business Asset,0,Other,0201 Kingland
L-ISU-439-9891,0201 L A - Landscape Architecture,Business Asset,0,Other,0201 Landscape Arch
L-ISU-440-9994,0201 L MECH - Laboratory Of Mechanics,Business Asset,0,Laboratory Facilities,0201 Lab Mechanics
L-ISU-405-10034,0201 LAGOMAR - Lagomarcino Hall,Work Space; Business Asset,0,Office Facilities,0201 Lagomarcino
L-ISU-376-10676,0201 LIBRARY - Parks Library,Business Asset,0,Study Facilities,0201 Parks Library
L-ISU-384-11445,0201 MACKAY - Mackay Hall,Business Asset,0,Other,0201 Mackay
L-ISU-391-11955,0201 MESS H - Mess Hall,Business Asset,0,Study Facilities,0201 MESS H
L-ISU-291-16155,0201 NLAE - National Lab For Agric. & Envir.,Business Asset,0,Unclassified Facilities,0201 Natl Lab Ag Env
L-ISU-349-13782,0201 PHYSICS - Physics Hall,Work Space; Business Asset,0,Office Facilities,0201 Physics
L-ISU-260-14475,0201 ROSS H - Ross Hall,Work Space; Business Asset,0,Office Facilities,0201 Ross
L-ISU-263-14771,0201 S PRESS - Softball Pressbox,Business Asset,0,Special Use Facilities,0201 S Press
L-ISU-269-15112,0201 SCI 2 - Science Hall Addition No. 2,Work Space; Business Asset,0,Office Facilities,0201 Science 2
L-ISU-270-15570,0201 SCIENCE - Science Hall,Work Space; Business Asset,0,Office Facilities,0201 Science
L-ISU-1153-29834,0201 SICTR - Student Innovation Center,Business Asset,0,Other,0201 Stdnt Innov Ctr
L-ISU-276-15872,0201 SLOSS H - Sloss House,Work Space; Business Asset,0,Office Facilities,0201 Sloss House
L-ISU-217-21085,0201 SPED H - Spedding Hall,Work Space; Business Asset,0,Office Facilities,0201 Spedding
L-ISU-227-17063,0201 STEPHEN - Stephens Auditorium,Business Asset,0,General Use Facilities,0201 Stephens
L-ISU-1085-27982,0201 SUKUP - Sukup Hall and Atrium,Business Asset,0,Other,0201 Sukup
L-ISU-1026-27467,0201 TROXEL - Troxel Hall,Business Asset,0,Other,0201 Troxel
L-ISU-189-19050,0201 VMRI 05 - Vet Research Barn #5,Work Space; Business Asset,0,Office Facilities,0201 Vmri 05
L-ISU-190-19078,0201 VMRI 06 - Vet Research Barn #6,Business Asset,0,Other,0201 Vmri 06
L-ISU-625-2817,0201A BESSEY - Bessey Hall,Work Space; Business Asset,0,Office Facilities,0201A Bessey
L-ISU-580-3666,0201A CARVER - Carver Hall,Business Asset,0,Supporting Facilities,0201A Carver
L-ISU-532-4594,0201A CURTISS - Curtiss Hall,Work Space; Business Asset,0,Office Facilities,0201A Curtiss
L-ISU-491-5815,0201A FARM H - Farm House,Business Asset,0,General Use Facilities,0201A Farm House
L-ISU-516-5942,0201A FICK - Fick Observatory,Business Asset,1,,0201A Fick
L-ISU-451-6692,0201A GEN LAB - Genetics Laboratory,Business Asset,1,,0201A Genetics Lab
L-ISU-456-28215,0201A GILMAN - Gilman Hall,Business Asset,0,,0201A Gilman
L-ISU-435-9444,0201A KILDEE - Kildee Hall,Business Asset,0,General Use Facilities,0201A Kildee
L-ISU-439-9892,0201A L A - Landscape Architecture,Business Asset,0,Other,0201A Landscape Arch
L-ISU-440-9958,0201A L MECH - Laboratory Of Mechanics,Work Space; Business Asset,0,Office Facilities,0201A Lab Mechanics
L-ISU-217-21086,0201A SPED H - Spedding Hall,Business Asset,0,Laboratory Facilities,0201A Spedding
L-ISU-189-19051,0201A VMRI 05 - Vet Research Barn #5,Business Asset,0,Laboratory Facilities,0201A Vmri 05
L-ISU-625-2818,0201B BESSEY - Bessey Hall,Work Space; Business Asset,0,Office Facilities,0201B Bessey
L-ISU-532-4595,0201B CURTISS - Curtiss Hall,Work Space; Business Asset,0,Office Facilities,0201B Curtiss
L-ISU-451-6693,0201B GEN LAB - Genetics Laboratory,Business Asset,1,,0201B Genetics Lab
L-ISU-435-9445,0201B KILDEE - Kildee Hall,Work Space; Business Asset,0,Office Facilities,0201B Kildee
L-ISU-217-21087,0201B SPED H - Spedding Hall,Work Space; Business Asset,0,Office Facilities,0201B Spedding
L-ISU-625-2819,0201C BESSEY - Bessey Hall,Work Space; Business Asset,0,Office Facilities,0201C Bessey
L-ISU-532-29704,0201C CURTISS - Curtiss Hall,Work Space; Business Asset,0,Office Facilities,0201C Curtiss
L-ISU-435-9446,0201C KILDEE - Kildee Hall,Work Space; Business Asset,0,Office Facilities,0201C Kildee
L-ISU-217-21088,0201C SPED H - Spedding Hall,Work Space; Business Asset,0,Office Facilities,0201C Spedding
L-ISU-625-2820,0201D BESSEY - Bessey Hall,Work Space; Business Asset,0,Office Facilities,0201D Bessey
L-ISU-532-29721,0201D CURTISS - Curtiss Hall,Business Asset,0,General Use Facilities,0201D Curtiss
L-ISU-435-9447,0201D KILDEE - Kildee Hall,Work Space; Business Asset,0,Office Facilities,0201D Kildee
L-ISU-532-29722,0201DA CURTISS - Curtiss Hall,Business Asset,0,General Use Facilities,0201DA Curtiss
L-ISU-625-27150,0201E BESSEY - Bessey Hall,Work Space; Business Asset,0,Office Facilities,0201E Bessey
L-ISU-435-9448,0201E KILDEE - Kildee Hall,Work Space; Business Asset,0,Office Facilities,0201E Kildee
L-ISU-435-9449,0201F KILDEE - Kildee Hall,Work Space; Business Asset,0,Office Facilities,0201F Kildee
L-ISU-435-9450,0201G KILDEE - Kildee Hall,Work Space; Business Asset,0,Office Facilities,0201G Kildee
L-ISU-435-9451,0201H KILDEE - Kildee Hall,Work Space; Business Asset,0,Office Facilities,0201H Kildee
L-ISU-435-9452,0201J KILDEE - Kildee Hall,Work Space; Business Asset,0,Office Facilities,0201J Kildee
L-ISU-435-9453,0201K KILDEE - Kildee Hall,Work Space; Business Asset,0,Office Facilities,0201K Kildee
L-ISU-610-1639,0202 ARMORY - Armory,Business Asset,0,Other,0202 Armory
L-ISU-615-2283,0202 ATANSFF - Atanasoff Hall,Work Space; Business Asset,0,Office Facilities,0202 Atanasoff
L-ISU-622-2706,0202 BEC OFF - Biomass Energy Conversion Office Facility,Business Asset,0,Other,0202 Becon Office
L-ISU-580-22534,0202 CARVER - Carver Hall,Business Asset,0,Classroom Facilities,0202 Carver
L-ISU-581-4004,0202 CATT - Carrie Chapman Catt Hall,Work Space; Business Asset,0,Office Facilities,0202 Catt
L-ISU-483-5590,0202 E HALL - East Hall,Work Space; Business Asset,0,Office Facilities,0202 East Hall
L-ISU-398-12727,0202 ESTES - Simon Estes Music Hall,Work Space; Business Asset,0,Office Facilities,0202 Music
L-ISU-491-5816,0202 FARM H - Farm House,Business Asset,0,General Use Facilities,0202 Farm House
L-ISU-516-5943,0202 FICK - Fick Observatory,Business Asset,1,,0202 Fick
L-ISU-443-5932,0202 FISHER - Fisher Theatre,Business Asset,0,Other,0202 Fisher Theatre
L-ISU-471-27215,0202 HILTON - Hilton Coliseum,Business Asset,0,Special Use Facilities,0202 Hilton
L-ISU-432-30462,0202 JACOBSN - Richard O Jacobson Athletic Bldg,Business Asset,0,Other,0202 Jacobson
L-ISU-435-9454,0202 KILDEE - Kildee Hall,Business Asset,0,Laboratory Facilities,0202 Kildee
L-ISU-1147-28586,"0202 KINGLND - Kingland Campus Properties, Llc.",Business Asset,0,Other,0202 Kingland
L-ISU-439-9893,0202 L A - Landscape Architecture,Business Asset,0,Supporting Facilities,0202 Landscape Arch
L-ISU-405-10239,0202 LAGOMAR - Lagomarcino Hall,Business Asset,0,,0202 Lagomarcino
L-ISU-376-10639,0202 LIBRARY - Parks Library,Work Space; Business Asset,0,Office Facilities,0202 Parks Library
L-ISU-377-11084,0202 LIDIF - Livestock Infectious Disease Isolation Facility,Business Asset,0,Other,0202 Lidif
L-ISU-389-22001,0202 MEATS L - Meats Laboratory (New),Business Asset,0,Other,0202 Meats Lab
L-ISU-395-11987,0202 MOL-BIO - Molecular Biology,Business Asset,0,Supporting Facilities,0202 Molecular Bio
L-ISU-291-16156,0202 NLAE - National Lab For Agric. & Envir.,Business Asset,0,Unclassified Facilities,0202 Natl Lab Ag Env
L-ISU-269-15113,0202 SCI 2 - Science Hall Addition No. 2,Business Asset,0,Laboratory Facilities,0202 Science 2
L-ISU-276-15873,0202 SLOSS H - Sloss House,Work Space; Business Asset,0,Office Facilities,0202 Sloss House
L-ISU-217-21089,0202 SPED H - Spedding Hall,Business Asset,0,Other,0202 Spedding
L-ISU-227-17064,0202 STEPHEN - Stephens Auditorium,Business Asset,0,General Use Facilities,0202 Stephens
L-ISU-1085-27983,0202 SUKUP - Sukup Hall and Atrium,Business Asset,0,Other,0202 Sukup
L-ISU-1026-27468,0202 TROXEL - Troxel Hall,Business Asset,0,Other,0202 Troxel
L-ISU-186-19002,0202 VMRI 02 - Vet Research Laboratory #2,Business Asset,0,General Use Facilities,0202 Vmri 02
L-ISU-189-19052,0202 VMRI 05 - Vet Research Barn #5,Work Space; Business Asset,0,Office Facilities,0202 Vmri 05
